Generated by pymatgen.io.lammps.data.LammpsData

386  atoms

  4  atom types

0.000000 16.722229  xlo xhi
0.000000 13.589011  ylo yhi
0.000000 17.316128  zlo zhi
-7.346396 -0.307144 -0.017989  xy xz yz

Masses

1  28.08550
2   1.00794
3  12.01070
4  15.99940

Atoms

1    1 -0.240204  1.095233  3.074617
2    1  0.324659  2.881402 16.938134
3    1 -0.827022  3.452061  7.923600
4    1 -5.675463 12.600317  4.524029
5    1 -5.920843 13.358945 14.562604
6    1 14.551140  2.024644 15.653693
7    1 11.898602  7.732521 10.274421
8    1 -0.877361  7.497652  5.863224
9    1 -0.846657  4.431167 13.936297
10   1 -4.021453  8.288668 16.158424
11   1 -2.558177  8.359386  8.282927
12   1  9.645829 12.090532 10.207840
13   1 -3.032458  9.642542 13.501939
14   1 -6.493522 11.764958 17.135590
15   1 -4.711726 11.758262 12.331490
16   1  1.996119 13.176321  2.555462
17   1  4.135033  0.598737  3.722777
18   1  7.669361  3.517090  0.396886
19   1  3.677316  2.051336  8.535622
20   1  6.579329  1.639351  5.297748
21   1  0.963818 12.990517 12.812428
22   1  7.779448  2.058528 11.134911
23   1  5.436474  4.886267  1.571075
24   1  1.889544  6.715531  4.927010
25   1  3.236876  6.344302  0.209058
26   1  5.881450  3.941685  7.101188
27   1  2.366770  6.585234  9.589360
28   1  4.921879  6.868566  6.082047
29   1  6.348641  4.182353 13.098750
30   1  0.482428  6.714962 15.847149
31   1  5.099921  6.159193 10.947568
32   1  2.870785  8.107813  2.579445
33   1  0.075160 11.045932  3.888700
34   1  2.981111 10.895006  0.925651
35   1  3.759417  8.948874  7.919479
36   1 -0.518486 10.149752  9.577291
37   1  2.542620 10.996975  5.847102
38   1  2.193856  8.796310 14.224749
39   1 -0.984838 11.754139 14.678241
40   1  1.659228 10.239506 11.606602
41   1  6.249954 13.555592  2.201399
42   1 12.499049  2.348362  0.427379
43   1 13.911539  1.058762  7.323735
44   1 10.221403  2.645132  9.126483
45   1 12.491998  2.964596  5.229038
46   1  5.726489 13.128643 14.061423
47   1  9.733942  2.973576 15.852482
48   1 12.557416  3.272292 11.167517
49   1 12.087813  5.239723  1.513308
50   1  6.785736  6.671140  3.575209
51   1  9.970558  6.884855 16.917476
52   1 11.115075  4.770762  7.155665
53   1  7.343882  5.380148  9.038049
54   1 10.411534  7.784293  6.235209
55   1 11.022892  4.593476 13.398094
56   1  7.652097  6.359584 14.904303
57   1  9.493769  6.171652 11.132417
58   1  8.564703  8.608558  1.712669
59   1  5.258363 11.627991  4.371907
60   1  7.727329 11.345643  0.509406
61   1  9.030783 10.207334  7.820085
62   1  4.251789 10.956634 10.277139
63   1  7.660692 12.222828  5.831916
64   1  8.434434  8.517687 12.845779
65   1  4.361238 10.709440 15.623442
66   1  7.052440 11.262111 11.902379
67   2  0.348353  1.648913  1.849172
68   2  0.771113  3.491419 15.650091
69   2  0.480980  2.773711  7.739894
70   2 11.186563  9.017691 10.101813
71   2 -0.814918  8.938467  5.563274
72   2 -1.654200  5.013970 12.839822
73   2  0.355295  3.753211 13.387168
74   2  8.171812  3.144900  1.744427
75   2  2.372125  2.165410  7.834111
76   2  7.347043  1.671814  4.030000
77   2  6.634837  1.594316 10.321538
78   2  3.183739  1.731857  3.553131
79   2  1.146317  6.910771 10.362040
80   2 -0.428509  7.106605 16.939329
81   2  2.339675 12.150999  6.745186
82   2  0.116110 10.785158 14.825151
83   2 10.228438  1.452295  8.256988
84   2 12.142913  2.460392  3.892008
85   2 13.668052  3.872087  5.146682
86   2  2.032747 12.842069 13.808088
87   2 -1.094659  4.269848  6.706034
88   2 12.916258  4.673260 10.818493
89   2 -4.108557  7.645666 11.564108
90   2  9.408808  7.826453  5.142855
91   2 11.775219  8.090440  5.737491
92   2 -3.279873  7.015282 16.028068
93   2  6.655835  6.597525 15.953072
94   2  9.673283  9.241891  2.442094
95   2  4.212115  7.899885  3.104643
96   2  3.656993 12.263483  9.955492
97   2  8.132296 12.367749  4.450799
98   2 10.263287 10.381767 16.593024
99   2  7.133777 11.433345 16.390373
100  2  2.273831  1.195956  0.430773
101  2  2.215809  2.610763  1.503092
102  2  2.746867  2.704780 17.257444
103  2 -0.942484  4.762573  0.086754
104  2  0.471262  4.846592  1.161220
105  2 -0.829023  3.665568  1.464841
106  2 -1.880369  4.675434  9.811924
107  2 -0.484021  5.543298  9.181652
108  2 -0.234019  4.150356 10.254611
109  2  9.854943 10.393480  4.441448
110  2 -5.216963 10.277756  5.095634
111  2 -5.462295 10.465468  3.348783
112  2  2.136922  0.658308  6.250828
113  2 -5.308990 12.619594  6.949776
114  2 -6.785906 13.537092  6.601324
115  2 16.167514  0.003457 13.062785
116  2  0.846882  0.956083 12.504599
117  2 -0.125571  1.547106 13.842565
118  2  3.619603  0.843493 14.275052
119  2  3.261265  0.653738 15.999860
120  2  2.495051  1.950811 15.069568
121  2 -1.845519  5.494004  4.779823
122  2 -1.137934  6.608639  3.579867
123  2 -2.711956  6.977805  4.318954
124  2 -3.392046 10.427561 17.181703
125  2 -1.834582  9.203601  0.109594
126  2 -3.287137  9.216316  1.133652
127  2 -4.270179 10.087562  8.013887
128  2 -3.630913  9.632226  6.427539
129  2 -2.704695 10.722397  7.467875
130  2 -0.285116  0.466174  8.852420
131  2  1.429882  0.454540  9.260128
132  2  0.222786  0.956788 10.478214
133  2 -1.639394  8.492534 11.799019
134  2 -2.221943  7.365346 13.035148
135  2 -0.889129  8.473103 13.406337
136  2 -3.828451 12.424576  0.241872
137  2 -4.454859 11.368843  1.526122
138  2 -4.951558 13.058159  1.475888
139  2 11.047225  0.725942  3.907436
140  2  9.678137  0.269472  4.929607
141  2  9.542205  1.667078  3.840873
142  2  6.158274  0.584038  2.279928
143  2  4.660063  0.515485  1.308753
144  2 -2.103785 12.665154  2.152880
145  2  1.518737 13.557362  0.183257
146  2  9.553884  1.407955  0.943816
147  2  7.838262  0.989801  1.212302
148  2  5.997614  1.675712  0.330565
149  2  6.633903  1.684738 16.155082
150  2  5.382898  2.908868 16.438356
151  2  5.250735  0.150228  8.880576
152  2  4.483336  0.092857  7.270124
153  2 -3.766208 13.160219  8.703224
154  2  8.476872  1.330606  6.778277
155  2  0.397912 13.340662  6.431799
