Generated by pymatgen.io.lammps.data.LammpsData

419  atoms

  4  atom types

0.000000 15.697500  xlo xhi
0.000000 14.461592  ylo yhi
0.000000 19.013187  zlo zhi
-8.483582 1.494771 0.525767  xy xz yz

Masses

1  28.08550
2   1.00794
3  12.01070
4  15.99940

Atoms

1    1 -4.753487 13.831417  2.230057
2    1  8.173881 13.640120 10.405157
3    1  1.405854  1.633290  4.936774
4    1 -4.373443 14.597707 14.822110
5    1 14.726651  1.942313 16.457054
6    1  2.383852  0.988933 12.511248
7    1 -2.228697  4.535909  2.019771
8    1 -4.534357  8.671953  3.856445
9    1 -1.965581  7.098169  0.266185
10   1 -2.448740  7.941885 16.730274
11   1  0.486295  9.250135 13.531685
12   1 -3.014341  9.826817  1.491204
13   1 -2.629614 12.675844 18.789212
14   1 -0.604547 10.983305  8.451742
15   1 -2.253166 12.354248  6.165786
16   1 -1.661139 10.475448 15.345733
17   1 -5.426871 12.649659 17.235644
18   1 -3.000287 12.284744 13.327294
19   1 -1.008757 14.350506  1.416482
20   1  3.885158  2.182959  3.126719
21   1  7.428553  2.055110 18.438989
22   1  4.491141  2.810762 11.186599
23   1  8.396541  0.818318 14.353245
24   1  5.129071  2.516809 16.569802
25   1  6.947281  3.192601 13.039814
26   1  4.931823  4.036420  0.864530
27   1  5.228851  7.110846 18.976302
28   1  2.552823  4.530225  9.622194
29   1  6.262808  5.219609 15.176136
30   1  2.254046  7.352984 17.895592
31   1  5.297621  7.452794 13.419888
32   1  2.781725  7.337163  2.648917
33   1 -1.364355 11.888912  3.228059
34   1  1.977193 13.121897 18.367689
35   1 -1.421791 12.975503 10.694157
36   1  1.476143 12.057833  4.253440
37   1 -0.500095 13.066025 16.592999
38   1  1.003164 14.380851 11.629226
39   1 11.843305  2.193056  6.310667
40   1  8.317896  4.470146 10.665828
41   1 13.204821  4.588867  7.642731
42   1  4.859249 14.197129 14.827624
43   1  9.730279  2.523451 16.496221
44   1 10.512056  7.569590 18.197902
45   1  9.141663  9.380054  5.961014
46   1 13.114789  6.565344 13.981537
47   1  7.677175  7.566034 16.986762
48   1  6.588856 10.358168  1.905502
49   1  7.663850 13.039473 18.870018
50   1  8.866204 10.254557 15.693865
51   1  4.966332 12.712087 17.417030
52   2  1.943450  0.763571  1.479986
53   2 -7.098833 14.048176  2.642453
54   2 -6.961646 13.448352  0.986214
55   2 -4.259993 13.158441  4.439389
56   2 -4.652507 11.733372  3.502419
57   2 -5.878053 12.830753  4.157423
58   2 -5.523772 14.231933  8.984301
59   2 -6.848395 13.302200  8.100568
60   2 -5.783235 12.474999  9.089064
61   2 15.243372  1.207638 10.551748
62   2  5.913703 14.099583  9.924694
63   2 15.376847  0.535176  8.789416
64   2  8.483102 11.171009 10.710699
65   2  6.897127 11.722691 10.019379
66   2  7.118031 11.941969 11.751861
67   2 14.893976  0.999430  3.681333
68   2 14.949566  0.773128  5.449750
69   2  7.286165 14.059704  4.304015
70   2  1.623381  0.920767  7.295360
71   2  3.145172  1.608983  6.562782
72   2 -5.620674 14.439886  6.065967
73   2  1.766836  3.830156  5.899222
74   2  0.004641  3.261057  5.997330
75   2  0.724088  3.847600  4.443382
76   2  1.194194  1.602261 15.497839
77   2  7.735651 14.517397 15.908144
78   2  1.230111  1.137332 17.171760
79   2 14.541629  4.280911 16.410472
80   2 14.087801  3.360334 14.858996
81   2  0.156791  3.764633 15.291356
82   2 13.572004  1.317723 18.721715
83   2 13.628325  3.100155 18.362366
84   2 15.112430  2.185617 18.802141
85   2  1.464115  3.183118 13.272155
86   2  0.370757  1.862419 13.358665
87   2  0.787259  2.531361 11.761748
88   2 11.962623  2.510495  2.027756
89   2 11.351325  3.876438  0.863199
90   2 11.072434  3.912025  2.537120
91   2 -0.961139  3.444205  0.351554
92   2 -0.936671  2.509346  1.907783
93   2  0.226918  3.789044  1.583228
94   2 -1.220777  5.716751  3.778871
95   2 -1.638040  3.963554  4.217505
96   2 12.798604  5.162569  4.332725
97   2 -2.248329  7.731732  4.277397
98   2 -3.150887  7.889468  5.771643
99   2 -2.384451  9.223575  5.040396
100  2 10.186846  6.537482  4.433875
101  2 11.079230  6.422108  2.897420
102  2  9.499079  7.104847  2.997049
103  2  0.953100  9.159181 11.063583
104  2 -0.421291 10.234708 11.472177
105  2 -0.673198  8.441014 11.424264
106  2  0.649145  6.914666 14.611824
107  2  2.308715  7.362494 14.144670
108  2  1.191926  6.859272 12.969465
109  2  1.180014 11.622436 13.542903
110  2  2.521518 10.478569 13.094762
111  2  1.902860 10.767443 14.891318
112  2 -1.801622  8.977290  7.581889
113  2 -2.513376  9.725789  9.144392
114  2 -0.972208  8.760552  9.052939
115  2  1.567802 10.316560  9.385480
116  2  1.925697 11.519211  8.167875
117  2  1.520792  9.774433  7.739508
118  2 -4.551116 12.719564  6.982213
119  2 -3.808835 11.316964  7.814800
120  2 -4.448354 11.225539  6.140309
121  2 -1.946044 14.583118  5.377880
122  2 -1.248143 14.490763  6.906920
123  2 -3.020091 14.630849  6.821551
124  2 -4.657913 12.322833 11.472747
125  2 -5.516305 12.088534 12.931059
126  2 -4.594441 10.724032 12.160454
127  2  4.759065  3.987067  4.921373
128  2  6.000249  2.810635  4.006839
129  2  4.939348  2.166019  5.379971
130  2  4.717511  1.808802  8.956542
131  2  6.153840  1.622152  9.988578
132  2  5.826415  3.264386  9.229381
133  2  2.715850  2.769950 16.943412
134  2  3.804266  3.190151 18.421497
135  2  3.493055  1.370791 17.905669
136  2  6.570648  5.770696  1.300122
137  2  7.021095  4.409287  2.241655
138  2  5.559240  5.449075  2.769841
139  2  1.306701  3.145802  8.057979
140  2  0.540634  3.054956  9.725245
141  2  2.115277  2.120696  9.483207
142  2  2.019761  6.723491 10.151141
143  2  1.113788  5.756911 11.287179
144  2  0.433977  5.928651  9.663642
145  2  4.275420  5.938196  8.659556
146  2  2.884357  5.456057  7.326351
147  2  3.987625  4.237188  7.858150
148  2  2.382622  5.011317 17.961948
149  2  2.724797  5.537188 16.227375
150  2  1.002964  5.444866 16.926110
151  2  0.894727  8.248176 16.275098
152  2  2.636147  8.618817 16.076030
153  2  1.657161  9.658074 17.165486
154  2  4.683735  7.006074 11.024606
155  2  3.536693  8.077382 11.730376
156  2  3.539454  6.269043 12.219775
157  2  5.652557  9.531632 14.475690
158  2  4.778526  8.291518 15.468178
159  2  3.864604  9.223875 14.119573
160  2  7.510715  7.039046 12.389563
161  2  7.639068  8.270208 13.808517
162  2  7.076966  8.781112 12.202093
163  2  2.147585  4.916219  2.698542
164  2  0.788905  5.922355  2.067304
165  2  1.040629  6.001458  3.745978
166  2  4.513329  6.494085  4.344513
167  2  3.097156  7.198066  5.044959
168  2  4.281458  8.332997  4.296600
169  2  0.781417  8.403274  1.838385
170  2  1.987038  9.727825  2.100387
171  2  1.136002  8.955902  3.477132
172  2  0.363380 11.065565  1.181479
173  2  2.541215 10.714889 18.738256
174  2  0.731186 11.243089 18.834653
175  2 -3.544596 14.190253 10.625329
176  2 -3.673709 12.628435  9.679994
177  2 -2.735722 13.999624  8.987534
178  2  1.484609 10.176080  5.691217
179  2  3.037319 11.143838  5.962726
180  2  2.876858 10.078095  4.469810
181  2  0.608506 13.062319  6.250585
182  2  0.472382 14.210162  4.771549
183  2  2.117627 13.720993  5.574096
