333-11-11-14-15-30-1,33.14333384062804,1.33614726709503
333-11-11-14-15-30-10,14.391165265329622,1.23288364749281
333-11-11-14-15-30-11,19.429410601960065,1.26249250423554
333-11-11-14-15-30-12,20.5897389550714,1.26838130426575
333-11-11-14-15-30-13,33.09988013319571,1.33321580356685
333-11-11-14-15-30-14,20.536579863319247,1.27289800306909
333-11-11-14-15-30-15,21.177212844629096,1.2069104635012
333-11-11-14-15-30-16,31.84062331676589,1.31540182502723
333-11-11-14-15-30-17,17.17277153440188,1.26089207708481
333-11-11-14-15-30-18,30.049710863953884,1.29775526911496
333-11-11-14-15-30-19,21.778958932515188,1.27556444489723
333-11-11-14-15-30-2,21.952490451496086,1.26640272989151
333-11-11-14-15-30-20,27.62675931022804,1.32258479359006
333-11-11-14-15-30-3,33.21743359036186,1.33081281802611
333-11-11-14-15-30-4,20.077903168980004,1.24937161290362
333-11-11-14-15-30-5,31.43900091483768,1.321071442663
333-11-11-14-15-30-6,23.830998308859513,1.28633716667915
333-11-11-14-15-30-7,22.556860716726206,1.26429253551313
333-11-11-14-15-30-8,32.58755745919365,1.30619897346579
333-11-11-14-15-30-9,18.88651160026689,1.27166533468043
333-13-11-12-15-30-1,31.701540722076853,1.31740374757557
333-13-11-12-15-30-10,40.80552861178544,1.37847544220264
333-13-11-12-15-30-11,30.820509983636548,1.35763648188379
333-13-11-12-15-30-12,25.451434962984358,1.2595748878278
333-13-11-12-15-30-13,28.79099466149632,1.32700498387904
333-13-11-12-15-30-14,23.358547130643846,1.26494367126527
333-13-11-12-15-30-15,24.209677094679368,1.31260773858684
333-13-11-12-15-30-16,28.087850716726685,1.35396167123422
333-13-11-12-15-30-17,25.695497876932556,1.301797213185
333-13-11-12-15-30-18,20.572487149761848,1.30872186011998
333-13-11-12-15-30-19,34.32559968114859,1.36982611022317
333-13-11-12-15-30-2,34.736804967415736,1.36449868545091
333-13-11-12-15-30-20,41.63437670911113,1.39896846742329
333-13-11-12-15-30-3,32.255335832078366,1.3347456914422
333-13-11-12-15-30-4,35.50422932808066,1.34286954180029
333-13-11-12-15-30-5,35.718023121070125,1.37949355324328
333-13-11-12-15-30-6,29.07475119683458,1.31837388250254
333-13-11-12-15-30-7,29.703715207933726,1.3599871834095
333-13-11-12-15-30-8,41.26089127752494,1.36802502949188
333-13-11-12-15-30-9,28.692973380859204,1.31919710369546
333-15-11-10-15-30-1,27.60691210458841,1.35288802157497
333-15-11-10-15-30-10,31.31935223426911,1.35483278057873
333-15-11-10-15-30-11,31.391366945031166,1.36677983750599
333-15-11-10-15-30-12,32.584369327033464,1.36557631551992
333-15-11-10-15-30-13,28.544930493948353,1.32765401469701
333-15-11-10-15-30-14,24.508812503918353,1.28830077597977
333-15-11-10-15-30-15,27.312775875406203,1.28829544446831
333-15-11-10-15-30-16,35.44669502460118,1.36717492465257
333-15-11-10-15-30-17,21.20440844733874,1.31406346567394
333-15-11-10-15-30-18,18.367048210570754,1.30656100404368
333-15-11-10-15-30-19,21.69356471681422,1.30720215443303
333-15-11-10-15-30-2,41.320376535724094,1.40273858318502
333-15-11-10-15-30-20,29.367261059513616,1.29883068583904
333-15-11-10-15-30-3,31.302422292676667,1.35141109310337
333-15-11-10-15-30-4,22.903426540481753,1.33290438309269
333-15-11-10-15-30-5,25.69471657127849,1.32252035784498
333-15-11-10-15-30-6,37.06989278628386,1.37652811887685
333-15-11-10-15-30-7,38.75173950651945,1.39941688838493
333-15-11-10-15-30-8,32.80723725382311,1.37191293138282
333-15-11-10-15-30-9,34.88291319282807,1.39669506270081
333-7-11-18-15-30-1,20.75183219905861,1.20739843572898
333-7-11-18-15-30-10,13.298530584638042,1.10618987585725
333-7-11-18-15-30-11,23.076235970391814,1.21686861920105
333-7-11-18-15-30-12,12.345013953576581,1.17821592520769
333-7-11-18-15-30-13,11.027062732829727,1.13775293059168
333-7-11-18-15-30-14,18.475938889758027,1.21070079332906
333-7-11-18-15-30-15,18.624255158232895,1.21166679312226
333-7-11-18-15-30-16,22.558449335965786,1.25399291875307
333-7-11-18-15-30-17,14.346634771605737,1.16831167963313
333-7-11-18-15-30-18,13.74636245391587,1.1540556880846
333-7-11-18-15-30-19,19.380752266603228,1.2298895823257
333-7-11-18-15-30-2,14.024191563533627,1.20387965863443
333-7-11-18-15-30-20,16.98639074478411,1.19954973768552
333-7-11-18-15-30-3,12.149662915954146,1.13469754806046
333-7-11-18-15-30-4,10.967200478847968,1.13806960597238
333-7-11-18-15-30-5,23.78837506421483,1.2495212164792
333-7-11-18-15-30-6,13.283907334991236,1.13414013761769
333-7-11-18-15-30-7,12.7626103476039,1.16991047543838
333-7-11-18-15-30-8,14.825124683643487,1.16936140263975
333-7-11-18-15-30-9,10.420625466722132,1.13005420918308
333-9-11-16-15-30-1,12.255598205742576,1.19147715714665
333-9-11-16-15-30-10,19.875642735762796,1.25430195693776
333-9-11-16-15-30-11,17.567095002669443,1.23382434880661
333-9-11-16-15-30-12,17.334767223063764,1.23380076748135
333-9-11-16-15-30-13,17.571648247035125,1.20670984869247
333-9-11-16-15-30-14,15.708217445815887,1.20766610583009
333-9-11-16-15-30-15,15.508146568780528,1.11249729792995
333-9-11-16-15-30-16,19.3227008799604,1.26858883283023
333-9-11-16-15-30-17,26.90671071790651,1.27935609033235
333-9-11-16-15-30-18,14.069404467075662,1.2011235019132
333-9-11-16-15-30-19,27.69773336477693,1.30423232689188
333-9-11-16-15-30-2,20.1949655531195,1.23481122770295
333-9-11-16-15-30-20,23.933889926678827,1.29752185061176
