333-11-11-14-15-30-1,34.582211265853374,1.35297994653616
333-11-11-14-15-30-10,27.43002328655475,1.27027682710245
333-11-11-14-15-30-11,27.52754446159422,1.26271729613175
333-11-11-14-15-30-12,31.52235337825858,1.28799614432702
333-11-11-14-15-30-13,29.835006505544516,1.37472218536045
333-11-11-14-15-30-14,30.571262744501585,1.29209559551016
333-11-11-14-15-30-15,27.355594904810015,1.22702967125949
333-11-11-14-15-30-16,36.77162166725286,1.38354563542521
333-11-11-14-15-30-17,23.396032630824383,1.29752704817226
333-11-11-14-15-30-18,26.547073169240793,1.31676604823352
333-11-11-14-15-30-19,20.556479235541705,1.2804119594916
333-11-11-14-15-30-2,18.219615560771146,1.30668913691747
333-11-11-14-15-30-20,30.233023268610893,1.36783617016845
333-11-11-14-15-30-3,37.40435953626976,1.36453708688121
333-11-11-14-15-30-4,14.312772503512,1.26382017110023
333-11-11-14-15-30-5,37.373973337339926,1.35357789931335
333-11-11-14-15-30-6,26.7080901465483,1.33781185807491
333-11-11-14-15-30-7,28.3430966173019,1.31044033506378
333-11-11-14-15-30-8,41.120170745252736,1.35642041157764
333-11-11-14-15-30-9,25.178286514460567,1.30001977044449
333-13-11-12-15-30-1,35.34564011066256,1.33860760995559
333-13-11-12-15-30-10,39.75112443115463,1.39924898712235
333-13-11-12-15-30-11,23.369843560887176,1.3741681019848
333-13-11-12-15-30-12,16.19232152374495,1.26158009216159
333-13-11-12-15-30-13,26.301456132458117,1.36605141996537
333-13-11-12-15-30-14,33.56776434503575,1.31555555067294
333-13-11-12-15-30-15,39.71165751818614,1.35499710820342
333-13-11-12-15-30-16,34.917659699100945,1.39236003277246
333-13-11-12-15-30-17,36.48770697328491,1.33774063445228
333-13-11-12-15-30-18,27.12378708937572,1.31366258247405
333-13-11-12-15-30-19,36.76434758910393,1.38616333040421
333-13-11-12-15-30-2,45.66418334148229,1.39824421182618
333-13-11-12-15-30-20,50.99358044757087,1.41252197678867
333-13-11-12-15-30-3,40.9531539224675,1.34404426892368
333-13-11-12-15-30-4,44.520636129064364,1.38086946890243
333-13-11-12-15-30-5,42.00100852357261,1.38809509764997
333-13-11-12-15-30-6,31.975270387283466,1.31162715362299
333-13-11-12-15-30-7,27.50870893277731,1.35227286004997
333-13-11-12-15-30-8,45.488718051837104,1.38075619205401
333-13-11-12-15-30-9,34.18618893723908,1.35648941305057
333-15-11-10-15-30-1,33.89239331744079,1.38438940030405
333-15-11-10-15-30-10,31.254351038059685,1.35209086806768
333-15-11-10-15-30-11,34.870702004843864,1.39707982651898
333-15-11-10-15-30-12,42.91979031854271,1.38613228311407
333-15-11-10-15-30-13,28.121495999740027,1.34605497147293
333-15-11-10-15-30-14,35.42047154190758,1.32102618491379
333-15-11-10-15-30-15,51.107296731814415,1.34868159184722
333-15-11-10-15-30-16,44.37778826165722,1.41254792597787
333-15-11-10-15-30-17,27.58798820985384,1.32446350045117
333-15-11-10-15-30-18,24.638485957550923,1.29545657749922
333-15-11-10-15-30-19,23.12663455994845,1.3218755727114
333-15-11-10-15-30-2,47.96392729421251,1.43283256654644
333-15-11-10-15-30-20,35.510764808227535,1.3218302290159
333-15-11-10-15-30-3,47.885738916814184,1.41540585278667
333-15-11-10-15-30-4,32.96650358661287,1.32274253019029
333-15-11-10-15-30-5,35.23931557064456,1.36356071100319
333-15-11-10-15-30-6,43.46350164247128,1.40789080245221
333-15-11-10-15-30-7,50.75174018963639,1.44303424386187
333-15-11-10-15-30-8,35.04193643493124,1.38339995718155
333-15-11-10-15-30-9,38.791780347179156,1.41798394583991
333-7-11-18-15-30-1,22.594084975129814,1.19965902944134
333-7-11-18-15-30-10,8.963552586382145,1.12419917221334
333-7-11-18-15-30-11,24.44091775797232,1.27726027085536
333-7-11-18-15-30-12,21.96674239462846,1.18586073160727
333-7-11-18-15-30-13,14.965821464620065,1.13700944911356
333-7-11-18-15-30-14,17.27925123319855,1.21201706604528
333-7-11-18-15-30-15,14.968812304750962,1.20447099863844
333-7-11-18-15-30-16,30.44770895166249,1.28060959055207
333-7-11-18-15-30-17,18.82098580376056,1.14147770638854
333-7-11-18-15-30-18,17.200297913582407,1.23105780982313
333-7-11-18-15-30-19,28.947941506724483,1.25240300673524
333-7-11-18-15-30-2,11.60011281039346,1.19142862193591
333-7-11-18-15-30-20,21.043389963553967,1.18574197576466
333-7-11-18-15-30-3,5.099760801856117,1.10753364381672
333-7-11-18-15-30-4,11.85195012439112,1.12723249280228
333-7-11-18-15-30-5,32.91661247338178,1.28482201494542
333-7-11-18-15-30-6,9.90698299080304,1.12342207089138
333-7-11-18-15-30-7,13.6435966059696,1.20648995770747
333-7-11-18-15-30-8,16.18281979026153,1.16742069037316
333-7-11-18-15-30-9,7.244633949871325,1.11422102919876
333-9-11-16-15-30-1,22.868797818799614,1.18239153280117
333-9-11-16-15-30-10,31.973719191555027,1.27208751221161
333-9-11-16-15-30-11,18.14844824437144,1.22368087826506
333-9-11-16-15-30-12,9.355823616123747,1.24145057299286
333-9-11-16-15-30-13,19.926732601905915,1.17901223460317
333-9-11-16-15-30-14,19.599671637711126,1.17025519934528
333-9-11-16-15-30-15,17.43311349949594,1.19131463463914
333-9-11-16-15-30-16,24.55638192537772,1.27075870053967
333-9-11-16-15-30-17,29.363840805738178,1.30595811049013
333-9-11-16-15-30-18,14.087971875697077,1.20043097166803
333-9-11-16-15-30-19,20.94530119285622,1.32129940598204
333-9-11-16-15-30-2,25.843950967207007,1.2553269018368
333-9-11-16-15-30-20,26.740614531039203,1.29632923370397
